host_ip,rssi_dbm,dist_m
172.20.10.4,-68.00,6.000
172.20.10.4,-68.00,6.000
172.20.10.4,-68.00,6.000
172.20.10.4,-68.00,6.000
172.20.10.4,-68.00,6.000
172.20.10.4,-68.00,6.000
172.20.10.4,-68.00,6.000
172.20.10.4,-67.00,6.000
172.20.10.4,-67.00,6.000
172.20.10.4,-67.00,6.000
172.20.10.4,-67.00,6.000
172.20.10.4,-67.00,6.000
172.20.10.4,-67.00,6.000
172.20.10.4,-67.00,6.000
172.20.10.4,-67.00,6.000
172.20.10.4,-67.00,6.000
172.20.10.4,-67.00,6.000
172.20.10.4,-67.00,6.000
172.20.10.4,-67.00,6.000
172.20.10.4,-67.00,6.000
172.20.10.4,-67.00,6.000
172.20.10.4,-67.00,6.000
172.20.10.4,-67.00,6.000
172.20.10.4,-67.00,6.000
172.20.10.4,-68.00,6.000
172.20.10.4,-68.00,6.000
172.20.10.4,-68.00,6.000
172.20.10.4,-68.00,6.000
172.20.10.4,-68.00,6.000
172.20.10.4,-68.00,6.000
172.20.10.4,-68.00,6.000
172.20.10.4,-68.00,6.000
172.20.10.4,-68.00,6.000
172.20.10.4,-68.00,6.000
172.20.10.4,-68.00,6.000
172.20.10.4,-68.00,6.000
172.20.10.4,-67.00,6.000
172.20.10.4,-67.00,6.000
172.20.10.4,-67.00,6.000
172.20.10.4,-67.00,6.000
172.20.10.4,-67.00,6.000
172.20.10.4,-67.00,6.000
172.20.10.4,-67.00,6.000
172.20.10.4,-67.00,6.000
172.20.10.4,-67.00,6.000
172.20.10.4,-67.00,6.000
172.20.10.4,-67.00,6.000
172.20.10.4,-67.00,6.000
172.20.10.4,-67.00,6.000
172.20.10.4,-67.00,6.000
172.20.10.4,-67.00,6.000
172.20.10.4,-67.00,6.000
172.20.10.4,-67.00,6.000
172.20.10.4,-67.00,6.000
172.20.10.4,-67.00,6.000
172.20.10.4,-67.00,6.000
172.20.10.4,-67.00,6.000
172.20.10.4,-67.00,6.000
172.20.10.4,-67.00,6.000
172.20.10.4,-67.00,6.000
172.20.10.4,-67.00,6.000
172.20.10.4,-67.00,6.000
172.20.10.4,-67.00,6.000
172.20.10.4,-67.00,6.000
172.20.10.4,-67.00,6.000
172.20.10.4,-66.00,6.000
172.20.10.4,-66.00,6.000
172.20.10.4,-66.00,6.000
172.20.10.4,-66.00,6.000
172.20.10.4,-66.00,6.000
172.20.10.4,-66.00,6.000
172.20.10.4,-66.00,6.000
172.20.10.4,-66.00,6.000
172.20.10.4,-65.00,6.000
172.20.10.4,-65.00,6.000
172.20.10.4,-65.00,6.000
172.20.10.4,-65.00,6.000
172.20.10.4,-65.00,6.000
172.20.10.4,-65.00,6.000
172.20.10.4,-64.00,6.000
172.20.10.4,-64.00,6.000
172.20.10.4,-64.00,6.000
172.20.10.4,-64.00,6.000
172.20.10.4,-64.00,6.000
172.20.10.4,-64.00,6.000
172.20.10.4,-64.00,6.000
172.20.10.4,-64.00,6.000
172.20.10.4,-64.00,6.000
172.20.10.4,-64.00,6.000
172.20.10.4,-64.00,6.000
172.20.10.4,-64.00,6.000
172.20.10.4,-65.00,6.000
172.20.10.4,-65.00,6.000
172.20.10.4,-65.00,6.000
172.20.10.4,-65.00,6.000
172.20.10.4,-65.00,6.000
172.20.10.4,-65.00,6.000
172.20.10.4,-65.00,6.000
172.20.10.4,-65.00,6.000
172.20.10.4,-66.00,6.000
172.20.10.4,-66.00,6.000
172.20.10.4,-66.00,6.000
172.20.10.4,-66.00,6.000
172.20.10.4,-66.00,6.000
172.20.10.4,-66.00,6.000
172.20.10.4,-66.00,6.000
172.20.10.4,-66.00,6.000
172.20.10.4,-66.00,6.000
172.20.10.4,-66.00,6.000
172.20.10.4,-66.00,6.000
172.20.10.4,-66.00,6.000
172.20.10.4,-66.00,6.000
172.20.10.4,-66.00,6.000
172.20.10.4,-66.00,6.000
172.20.10.4,-66.00,6.000
172.20.10.4,-66.00,6.000
172.20.10.4,-66.00,6.000
172.20.10.4,-66.00,6.000
172.20.10.4,-66.00,6.000
172.20.10.4,-66.00,6.000
172.20.10.4,-65.00,6.000
172.20.10.4,-65.00,6.000
172.20.10.4,-65.00,6.000
172.20.10.4,-65.00,6.000
172.20.10.4,-65.00,6.000
172.20.10.4,-65.00,6.000
172.20.10.4,-65.00,6.000
172.20.10.4,-65.00,6.000
172.20.10.4,-65.00,6.000
172.20.10.4,-65.00,6.000
172.20.10.4,-65.00,6.000
172.20.10.4,-65.00,6.000
172.20.10.4,-65.00,6.000
172.20.10.4,-65.00,6.000
172.20.10.4,-65.00,6.000
172.20.10.4,-65.00,6.000
172.20.10.4,-65.00,6.000
172.20.10.4,-65.00,6.000
172.20.10.4,-65.00,6.000
172.20.10.4,-65.00,6.000
172.20.10.4,-65.00,6.000
172.20.10.4,-65.00,6.000
172.20.10.4,-65.00,6.000
172.20.10.4,-65.00,6.000
172.20.10.4,-65.00,6.000
172.20.10.4,-65.00,6.000
172.20.10.4,-65.00,6.000
172.20.10.4,-65.00,6.000
172.20.10.4,-65.00,6.000
172.20.10.4,-65.00,6.000
172.20.10.4,-65.00,6.000
172.20.10.4,-65.00,6.000
172.20.10.4,-65.00,6.000
172.20.10.4,-66.00,6.000
172.20.10.4,-66.00,6.000
172.20.10.4,-66.00,6.000
172.20.10.4,-66.00,6.000
172.20.10.4,-66.00,6.000
172.20.10.4,-66.00,6.000
172.20.10.4,-66.00,6.000
172.20.10.4,-66.00,6.000
172.20.10.4,-67.00,6.000
172.20.10.4,-67.00,6.000
172.20.10.4,-67.00,6.000
172.20.10.4,-67.00,6.000
172.20.10.4,-67.00,6.000
172.20.10.4,-67.00,6.000
172.20.10.4,-67.00,6.000
172.20.10.4,-67.00,6.000
172.20.10.4,-67.00,6.000
172.20.10.4,-67.00,6.000
172.20.10.4,-67.00,6.000
172.20.10.4,-67.00,6.000
172.20.10.4,-67.00,6.000
172.20.10.4,-67.00,6.000
172.20.10.4,-67.00,6.000
172.20.10.4,-67.00,6.000
172.20.10.4,-67.00,6.000
172.20.10.4,-67.00,6.000
172.20.10.4,-67.00,6.000
172.20.10.4,-67.00,6.000
172.20.10.4,-67.00,6.000
172.20.10.4,-67.00,6.000
172.20.10.4,-67.00,6.000
172.20.10.4,-67.00,6.000
172.20.10.4,-67.00,6.000
172.20.10.4,-67.00,6.000
172.20.10.4,-67.00,6.000
172.20.10.4,-67.00,6.000
172.20.10.4,-68.00,6.000
172.20.10.4,-68.00,6.000
172.20.10.4,-68.00,6.000
172.20.10.4,-67.00,6.000
172.20.10.4,-67.00,6.000
172.20.10.4,-67.00,6.000
172.20.10.4,-67.00,6.000
172.20.10.4,-67.00,6.000
172.20.10.4,-67.00,6.000
172.20.10.4,-67.00,6.000
172.20.10.4,-67.00,6.000
172.20.10.4,-67.00,6.000
172.20.10.4,-67.00,6.000
172.20.10.4,-67.00,6.000
172.20.10.4,-67.00,6.000
172.20.10.4,-67.00,6.000
172.20.10.4,-67.00,6.000
172.20.10.4,-67.00,6.000
172.20.10.4,-67.00,6.000
172.20.10.4,-67.00,6.000
172.20.10.4,-67.00,6.000
172.20.10.4,-67.00,6.000
172.20.10.4,-67.00,6.000
172.20.10.4,-67.00,6.000
172.20.10.4,-67.00,6.000
172.20.10.4,-68.00,6.000
172.20.10.4,-68.00,6.000
172.20.10.4,-67.00,6.000
172.20.10.4,-67.00,6.000
172.20.10.4,-67.00,6.000
172.20.10.4,-67.00,6.000
172.20.10.4,-67.00,6.000
172.20.10.4,-67.00,6.000
172.20.10.4,-67.00,6.000
172.20.10.4,-67.00,6.000
172.20.10.4,-67.00,6.000
172.20.10.4,-67.00,6.000
172.20.10.4,-67.00,6.000
172.20.10.4,-67.00,6.000
172.20.10.4,-67.00,6.000
172.20.10.4,-67.00,6.000
172.20.10.4,-67.00,6.000
172.20.10.4,-67.00,6.000
172.20.10.4,-67.00,6.000
172.20.10.4,-67.00,6.000
172.20.10.4,-67.00,6.000
172.20.10.4,-67.00,6.000
172.20.10.4,-67.00,6.000
172.20.10.4,-67.00,6.000
172.20.10.4,-67.00,6.000
172.20.10.4,-67.00,6.000
172.20.10.4,-67.00,6.000
172.20.10.4,-68.00,6.000
172.20.10.4,-68.00,6.000
172.20.10.4,-68.00,6.000
172.20.10.4,-68.00,6.000
172.20.10.4,-68.00,6.000
172.20.10.4,-68.00,6.000
172.20.10.4,-67.00,6.000
172.20.10.4,-67.00,6.000
172.20.10.4,-67.00,6.000
172.20.10.4,-67.00,6.000
172.20.10.4,-67.00,6.000
172.20.10.4,-67.00,6.000
172.20.10.4,-67.00,6.000
172.20.10.4,-67.00,6.000
172.20.10.4,-67.00,6.000
172.20.10.4,-67.00,6.000
172.20.10.4,-67.00,6.000
172.20.10.4,-67.00,6.000
172.20.10.4,-67.00,6.000
172.20.10.4,-67.00,6.000
172.20.10.4,-68.00,6.000
172.20.10.4,-68.00,6.000
172.20.10.4,-68.00,6.000
172.20.10.4,-68.00,6.000
172.20.10.4,-68.00,6.000
172.20.10.4,-68.00,6.000
172.20.10.4,-68.00,6.000
172.20.10.4,-68.00,6.000
172.20.10.4,-68.00,6.000
172.20.10.4,-68.00,6.000
172.20.10.4,-68.00,6.000
172.20.10.4,-68.00,6.000
172.20.10.4,-68.00,6.000
172.20.10.4,-68.00,6.000
172.20.10.4,-68.00,6.000
172.20.10.4,-68.00,6.000
172.20.10.4,-68.00,6.000
172.20.10.4,-68.00,6.000
172.20.10.4,-68.00,6.000
172.20.10.4,-68.00,6.000
172.20.10.4,-68.00,6.000
172.20.10.4,-68.00,6.000
172.20.10.4,-68.00,6.000
172.20.10.4,-68.00,6.000
172.20.10.4,-68.00,6.000
172.20.10.4,-68.00,6.000
172.20.10.4,-68.00,6.000
172.20.10.4,-68.00,6.000
172.20.10.4,-68.00,6.000
172.20.10.4,-68.00,6.000
172.20.10.4,-68.00,6.000
172.20.10.4,-68.00,6.000
172.20.10.4,-68.00,6.000
172.20.10.4,-68.00,6.000
172.20.10.4,-68.00,6.000
172.20.10.4,-68.00,6.000
172.20.10.4,-68.00,6.000
172.20.10.4,-68.00,6.000
172.20.10.4,-68.00,6.000
172.20.10.4,-68.00,6.000
172.20.10.4,-68.00,6.000
172.20.10.4,-68.00,6.000
172.20.10.4,-68.00,6.000
172.20.10.4,-67.00,6.000
172.20.10.4,-67.00,6.000
172.20.10.4,-67.00,6.000
172.20.10.4,-67.00,6.000
172.20.10.4,-67.00,6.000
172.20.10.4,-67.00,6.000
172.20.10.4,-67.00,6.000
172.20.10.4,-67.00,6.000
172.20.10.4,-67.00,6.000
172.20.10.4,-67.00,6.000
172.20.10.4,-67.00,6.000
172.20.10.4,-67.00,6.000
172.20.10.4,-66.00,6.000
172.20.10.4,-66.00,6.000
172.20.10.4,-66.00,6.000
172.20.10.4,-66.00,6.000
172.20.10.4,-66.00,6.000
172.20.10.4,-66.00,6.000
172.20.10.4,-66.00,6.000
172.20.10.4,-66.00,6.000
172.20.10.4,-67.00,6.000
172.20.10.4,-67.00,6.000
172.20.10.4,-67.00,6.000
172.20.10.4,-67.00,6.000
172.20.10.4,-67.00,6.000
172.20.10.4,-67.00,6.000
172.20.10.4,-67.00,6.000
172.20.10.4,-68.00,6.000
172.20.10.4,-69.00,6.000
172.20.10.4,-69.00,6.000
172.20.10.4,-69.00,6.000
172.20.10.4,-69.00,6.000
172.20.10.4,-69.00,6.000
172.20.10.4,-69.00,6.000
172.20.10.4,-69.00,6.000
172.20.10.4,-69.00,6.000
